var_1,var_2,correlation
x125,x145,0.16091466775391156
x129,x274,0.16080458144709192
x133,x303,0.1607907255156342
x213,x295,0.1607553329337168
x042,x258,0.16074526376645276
x064,x304,0.16073019069270605
x041,x074,0.16070360685377097
x115,x131,0.1606799197666355
x003,x024,0.16061762282663197
x210,x288,0.1606046432665409
x145,x275,0.16056945508207052
x188,x295,0.16054550937545262
x035,x297,0.16049501914299266
x113,x133,0.16047797771572977
x165,x264,0.16027598372988364
x116,x208,0.1602577931644049
x057,x064,0.16023858024017462
x024,x115,0.16019273539496728
x137,x200,0.16017366092044347
x129,x160,0.1601592441150553
x195,x235,0.16006650198942154
x127,x242,0.1600093637991552
x036,x113,0.16000197145339
x031,x181,0.1599924692366558
x195,x293,0.15997738713158458
x016,x034,0.15985443742805613
x030,x304,0.1598500371953403
x009,x277,0.1598280419826454
x133,x188,0.15982545341046903
x004,x293,0.15979308665137656
x115,x205,0.15977229260736855
x029,x289,0.1597612355731604
x257,y,0.15971549171282437
x017,x058,0.15964366040199077
x134,x152,0.15964038553809812
x126,x221,0.15962833168450774
x221,x280,0.15962189863013299
x139,x304,0.15961453826506403
x135,x291,0.1596137651622998
x106,x274,0.15958797481738124
x002,x008,0.1595810334738643
x024,x192,0.15954408152566438
x106,x255,0.15953959535176948
x196,x291,0.15952353791648782
x152,x210,0.15949897058678492
x126,x143,0.15944382664960172
x003,x291,0.1594028067835031
x134,x290,0.15940251489227375
x004,x033,0.15936269591567037
x003,x010,0.15929139420402702
x005,x288,0.15928326198087248
x010,x190,0.15917371501267114
x120,x184,0.15917128856758084
x116,x267,0.15915906782035388
x007,x225,0.1591575743051195
x173,x191,0.1591250731355434
x066,x256,0.1591068412124468
x153,x186,0.1590745418984361
x211,x280,0.15899622524451737
x139,x280,0.15896890217045515
x257,x280,0.15894438634310304
x114,x285,0.15891982345013192
x190,x243,0.15891884848795151
x030,x056,0.15888663273581796
x113,x204,0.15880503137202237
x189,x255,0.15878191084416857
x173,x193,0.15872746001972082
x009,x189,0.15872699428045225
x014,x234,0.15872651401929577
x002,x063,0.15866208669188733
x145,x288,0.1585743145657189
x146,x159,0.15857033570172088
x024,x203,0.15847731441664917
x012,x273,0.15845438595614925
x131,x274,0.15841804937853346
x126,x220,0.15837575975977386
x113,x285,0.1583122828380039
x003,x297,0.1582943392605949
x139,y,0.15829026729443366
x014,x063,0.15822396271306727
x211,x290,0.15819992486871787
x041,x075,0.15816604726021563
x012,x110,0.15816222494680388
x206,x274,0.15813859264576788
x201,x291,0.1580640387074361
x186,x290,0.15801973603541114
x141,y,0.15800267149278222
x057,x209,0.1579860213294854
x073,x235,0.15798080731373634
x058,x202,0.15793624168459042
x021,x035,0.15792844654452287
x017,x255,0.15780197841368457
x188,x211,0.15775693638762223
x242,x272,0.15759505726685766
x130,x257,0.15745545479728829
x001,y,0.15744712010827364
x115,x265,0.1574467868732784
x168,x191,0.1574293638340441
x134,x151,0.15742934674384912
x014,x041,0.15733483230287515
x013,x206,0.15730691296386967
x003,x034,0.15726594275676828
x216,x256,0.1572176307833395
x141,x256,0.15713369507701624
x024,x139,0.15710822515282946
x015,x168,0.1570720694427711
x128,x153,0.1570431735099954
x005,x290,0.15702342644050793
x121,x184,0.15697443522073598
x257,x304,0.15688698001227852
x141,x159,0.15685439929879808
x202,x295,0.15684106233556336
x035,x278,0.1567994009420981
x111,x184,0.15676149401237427
x128,x188,0.15672463148789745
x115,x127,0.15671494411350786
x041,x206,0.15664519901564453
x114,x205,0.156621733321882
x126,x255,0.1566037127693265
x036,x058,0.15659759302422493
x116,x209,0.15656892346576404
x010,x238,0.1565586165714463
x160,x181,0.1564965602042172
x041,x243,0.15647104755392308
x140,x303,0.15644650636942173
x040,x058,0.15643151909151948
x031,x058,0.15639705855059938
x041,x184,0.15619352860296126
x013,x258,0.15618679718757714
x190,x285,0.15618047330579463
x114,x210,0.1561584073845927
x194,x235,0.15611934676279718
x129,x256,0.15607304462935714
x058,x126,0.1560078034210506
x295,x297,0.15597742617814372
x041,x209,0.15596208200922673
x058,x203,0.15594579774816109
x044,x242,0.15584587638858902
x015,x195,0.1558277130949845
x009,x013,0.15568662245174777
x020,x073,0.1556545237081772
x115,x267,0.15555947221116131
x152,x186,0.1555553596696538
x021,x042,0.15553868118548875
x010,x014,0.15553594608996624
x158,x204,0.15549980388835424
x239,x281,0.15549529141681037
x136,x280,0.15548728611522253
x008,x278,0.15541735553683336
x016,x188,0.15538052918955475
x115,x168,0.1553800631572968
x188,x264,0.15537071353169973
x011,x236,0.1553510912880987
x130,x274,0.15531554083577084
x066,x235,0.1552967191194856
x012,x209,0.1552885232806964
x185,x235,0.15527777882332222
x188,x205,0.1551268247599136
x021,x258,0.15508861263313367
x115,x206,0.1550840160406854
x168,x193,0.15504134130770586
x129,x303,0.15499942406411168
x002,x234,0.15498796683151012
x036,x267,0.1549729602629048
x106,x168,0.15495082218906114
x190,x291,0.15494696948848072
x016,x059,0.15489487795330126
x118,x303,0.15479498634409708
x239,x240,0.15475839498180996
x239,x259,0.15472352429201616
x012,x279,0.15471405830398843
x215,x280,0.1546936718325937
x014,x285,0.15469002379371977
x140,y,0.1546464936783141
x058,x110,0.1546435857581305
x128,x293,0.15461943785267845
x138,y,0.15460418645235904
x098,x242,0.1545907548713782
x164,y,0.1545063775875851
x016,x211,0.15445381065191793
x256,x277,0.15442837691880645
x173,x185,0.1544214298184183
x059,x304,0.15441861449854616
x133,x190,0.1543802902615893
x125,x146,0.15437963566296148
x030,x041,0.15436678272042376
x191,x291,0.15434280984463117
x139,x288,0.15433137187102838
x011,x190,0.15432730033568137
x114,x130,0.15432178739395536
x017,x200,0.15431416265807307
x118,x291,0.15430866474550303
x110,x199,0.1542771802051459
x064,x237,0.1542523308900758
x041,x211,0.15420477476267402
x045,x237,0.1542019046343058
x016,x065,0.15413735113640692
x125,x144,0.1540513466699532
x153,x210,0.1540437204339595
x208,x293,0.15402119865642053
x057,x072,0.15400191138490046
x243,x274,0.15399010434205507
x012,x136,0.15398119887087353
x118,x304,0.15392187113711475
x218,y,0.1538979050466836
x214,x304,0.1538956118775996
x216,x288,0.1538726391707177
x294,y,0.15385955874599264
x024,x116,0.15385683319263257
x181,x243,0.1537576867050554
x031,x293,0.1537316021837555
x007,x296,0.15371612229677767
x204,x274,0.1536721642729501
x074,x256,0.15363191384678251
x119,x293,0.15360257973065042
x041,x204,0.15354893475636017
x116,x211,0.15353146158867043
x020,x268,0.1535185088746108
x173,x186,0.15350115708979578
x196,x295,0.1534870834163875
x128,x274,0.15347372998749478
x153,y,0.15339191765125781
x024,x292,0.1533519644841054
x075,x225,0.1533514848418928
x016,x290,0.15328535736157434
x036,x242,0.15324889898052999
x116,x127,0.1531302270612508
x234,x237,0.15312554501005363
x057,x211,0.1530883061138674
x115,x133,0.15304063809261167
x016,x117,0.15303464554673352
x058,x074,0.15302498817177354
x010,x181,0.15302483469512781
x057,x231,0.15300063423768712
x188,x256,0.15298321008950477
x233,x296,0.15293801588839617
x188,x285,0.15293511061243745
x059,x239,0.15290988171090752
x005,x034,0.15279925255811555
x159,x181,0.1527826515162255
x106,x173,0.1527387000107397
x035,x058,0.15270455612044753
x221,x285,0.15262995497709456
x031,x113,0.15258957463973724
x205,x274,0.1525707942142272
x168,x274,0.15256313797176785
x012,x215,0.15248382490182444
x041,x294,0.15243453557526385
x205,x303,0.15241124882105042
x013,x264,0.15237306572218345
x130,x191,0.1523221521940352
x224,x268,0.15230026915341977
x063,x239,0.15227975774695846
x057,x066,0.1522476431371827
x016,x113,0.15223794130766272
x138,x293,0.1522238381421986
x016,x210,0.15219072486416274
x113,x257,0.15215728451792518
x115,x210,0.15214916880949178
x118,x257,0.1520336615135294
x195,x291,0.15202831461847505
x021,x034,0.1519971997404106
x181,x237,0.15197675953017825
x134,x153,0.15197153332652094
x017,x196,0.15191804575834408
x201,x255,0.151829349914643
x031,x106,0.15180797916335825
x167,x266,0.15179251233915933
x044,x297,0.15177384789507387
x007,x265,0.15173953524591569
x114,x211,0.1517068886828432
x115,x211,0.1516355476121691
x151,x212,0.15159572219872777
x128,x190,0.15159121910100684
x216,x303,0.15154856652524565
x016,x153,0.15150184138519038
x129,x189,0.15149432440186666
x173,x192,0.1514808367688619
x072,x256,0.15147488083893962
x030,x268,0.15145604722124753
x114,x291,0.15143101383971266
x131,x191,0.15138007352674002
x075,x173,0.15132717834656834
x013,x106,0.15128474670916706
x186,x236,0.1512755337988553
x007,x010,0.15126885183865935
x016,x118,0.151244278941572
x120,x240,0.15124215398194168
x056,x233,0.1512408035891642
x258,x297,0.15120631776666837
x145,x159,0.15120435704107718
x289,x296,0.1511337171101783
x137,x201,0.15104598527717403
x024,x199,0.1509909010788579
x264,x265,0.15094134353495867
x235,x278,0.15093705964830012
x203,x274,0.15092808596334417
x075,x235,0.15091550065577747
x192,x242,0.15087839763496314
x192,x280,0.15087284207708654
x065,x293,0.1508490594540529
x129,x190,0.1508329437176804
x195,x288,0.15076615440287
x036,x189,0.15075823162150603
x075,x226,0.1506396535996002
x144,x280,0.1506360947437823
x075,x224,0.15057377761354584
x145,x290,0.15057330868084698
x158,x181,0.15056955948043368
x129,x290,0.15053653347931
x259,x275,0.1505113239750698
x016,x114,0.1504714697376139
x129,x191,0.1503950308979246
